id,pool_id,timeframe,timestamp,datetime,open_price,high_price,low_price,close_price,volume_usd,metadata_json
2242,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759110900,2025-09-28 19:55:00-06,0.00006948,0.00007050,0.00006948,0.00007050,169.91,{}
2243,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759111200,2025-09-28 20:00:00-06,0.00007050,0.00007105,0.00006780,0.00006780,323.27,{}
2244,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759111500,2025-09-28 20:05:00-06,0.00006780,0.00006780,0.00006750,0.00006750,48.99,{}
2245,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759111800,2025-09-28 20:10:00-06,0.00006750,0.00007862,0.00006750,0.00007856,1292.99,{}
2246,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759112100,2025-09-28 20:15:00-06,0.00007856,0.00007856,0.00007288,0.00007288,569.49,{}
2247,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759112400,2025-09-28 20:20:00-06,0.00007288,0.00007289,0.00007288,0.00007289,9.59,{}
2248,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759112700,2025-09-28 20:25:00-06,0.00007289,0.00007289,0.00007245,0.00007245,175.56,{}
2249,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759113600,2025-09-28 20:40:00-06,0.00007245,0.00007245,0.00007139,0.00007139,6.94,{}
2250,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759113900,2025-09-28 20:45:00-06,0.00007139,0.00007139,0.00007139,0.00007139,5.34,{}
2251,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759114200,2025-09-28 20:50:00-06,0.00007139,0.00007255,0.00007135,0.00007255,50.26,{}
2252,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759114800,2025-09-28 21:00:00-06,0.00007255,0.00007255,0.00007125,0.00007194,161.92,{}
2253,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759115100,2025-09-28 21:05:00-06,0.00007194,0.00007250,0.00007194,0.00007250,73.02,{}
2254,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759115700,2025-09-28 21:15:00-06,0.00007250,0.00007250,0.00007180,0.00007180,7.23,{}
2255,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759116300,2025-09-28 21:25:00-06,0.00007180,0.00007331,0.00007180,0.00007280,125.92,{}
2256,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759116600,2025-09-28 21:30:00-06,0.00007280,0.00007280,0.00007146,0.00007146,250.89,{}
2257,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759116900,2025-09-28 21:35:00-06,0.00007146,0.00007197,0.00007111,0.00007197,103.07,{}
2258,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759118100,2025-09-28 21:55:00-06,0.00007197,0.00007640,0.00007197,0.00007640,616.99,{}
2259,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759118400,2025-09-28 22:00:00-06,0.00007640,0.00007743,0.00007640,0.00007743,20.78,{}
2260,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759119300,2025-09-28 22:15:00-06,0.00007743,0.00007743,0.00007595,0.00007595,119.67,{}
2261,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759120200,2025-09-28 22:30:00-06,0.00007595,0.00007595,0.00007509,0.00007509,69.09,{}
2262,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759120500,2025-09-28 22:35:00-06,0.00007509,0.00007509,0.00007459,0.00007459,88.26,{}
2263,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759121100,2025-09-28 22:45:00-06,0.00007459,0.00007459,0.00007402,0.00007402,28.66,{}
2264,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759121400,2025-09-28 22:50:00-06,0.00007402,0.00007402,0.00007200,0.00007200,390.16,{}
2265,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759121700,2025-09-28 22:55:00-06,0.00007200,0.00007200,0.00007069,0.00007069,101.68,{}
2266,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759122000,2025-09-28 23:00:00-06,0.00007069,0.00007119,0.00007069,0.00007119,0.84,{}
2267,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759122300,2025-09-28 23:05:00-06,0.00007119,0.00007119,0.00006516,0.00006516,691.51,{}
2268,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759122600,2025-09-28 23:10:00-06,0.00006516,0.00006516,0.00006325,0.00006406,469.56,{}
2269,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759122900,2025-09-28 23:15:00-06,0.00006406,0.00006547,0.00006350,0.00006547,385.54,{}
2270,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759123200,2025-09-28 23:20:00-06,0.00006547,0.00006576,0.00006547,0.00006576,1.44,{}
2271,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759123500,2025-09-28 23:25:00-06,0.00006576,0.00006576,0.00006543,0.00006543,66.95,{}
2272,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759123800,2025-09-28 23:30:00-06,0.00006543,0.00006661,0.00006519,0.00006661,122.04,{}
2273,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759124400,2025-09-28 23:40:00-06,0.00006661,0.00006693,0.00006661,0.00006693,63.40,{}
2274,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759124700,2025-09-28 23:45:00-06,0.00006693,0.00006748,0.00006693,0.00006748,49.47,{}
2275,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759125000,2025-09-28 23:50:00-06,0.00006748,0.00006748,0.00006677,0.00006677,5.17,{}
2276,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759125300,2025-09-28 23:55:00-06,0.00006677,0.00006677,0.00006589,0.00006589,127.64,{}
2277,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759125600,2025-09-29 00:00:00-06,0.00006589,0.00006589,0.00006536,0.00006536,81.50,{}
2278,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759125900,2025-09-29 00:05:00-06,0.00006536,0.00006536,0.00006480,0.00006480,0.44,{}
2279,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759126200,2025-09-29 00:10:00-06,0.00006480,0.00006607,0.00006475,0.00006475,319.18,{}
2280,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759126500,2025-09-29 00:15:00-06,0.00006475,0.00006486,0.00006475,0.00006486,27.28,{}
2281,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759127100,2025-09-29 00:25:00-06,0.00006486,0.00006565,0.00006486,0.00006565,164.47,{}
2282,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759127700,2025-09-29 00:35:00-06,0.00006565,0.00006565,0.00006270,0.00006270,394.95,{}
2283,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759128000,2025-09-29 00:40:00-06,0.00006270,0.00006270,0.00006222,0.00006222,62.31,{}
2284,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759128300,2025-09-29 00:45:00-06,0.00006222,0.00006222,0.00006131,0.00006131,91.83,{}
2285,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759128600,2025-09-29 00:50:00-06,0.00006131,0.00006239,0.00006131,0.00006239,94.35,{}
2286,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759128900,2025-09-29 00:55:00-06,0.00006239,0.00006239,0.00006098,0.00006098,120.83,{}
2287,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759129200,2025-09-29 01:00:00-06,0.00006098,0.00006156,0.00006070,0.00006070,31.28,{}
2288,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759129500,2025-09-29 01:05:00-06,0.00006070,0.00006143,0.00006070,0.00006143,10.11,{}
2289,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759130100,2025-09-29 01:15:00-06,0.00006143,0.00006143,0.00006022,0.00006022,46.20,{}
2290,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759130400,2025-09-29 01:20:00-06,0.00006022,0.00006377,0.00006022,0.00006377,369.48,{}
2291,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759131300,2025-09-29 01:35:00-06,0.00006377,0.00006377,0.00006328,0.00006328,24.17,{}
2292,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759131600,2025-09-29 01:40:00-06,0.00006328,0.00006396,0.00006312,0.00006396,31.00,{}
2293,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759131900,2025-09-29 01:45:00-06,0.00006396,0.00006396,0.00006317,0.00006317,1.45,{}
2294,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759132200,2025-09-29 01:50:00-06,0.00006317,0.00006317,0.00006189,0.00006189,318.08,{}
2295,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759132500,2025-09-29 01:55:00-06,0.00006189,0.00006506,0.00006169,0.00006506,888.34,{}
2296,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759132800,2025-09-29 02:00:00-06,0.00006506,0.00006838,0.00006506,0.00006581,302.85,{}
2297,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759133400,2025-09-29 02:10:00-06,0.00006581,0.00006581,0.00006536,0.00006536,23.23,{}
2298,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759133700,2025-09-29 02:15:00-06,0.00006536,0.00006536,0.00006461,0.00006461,92.66,{}
2299,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759134000,2025-09-29 02:20:00-06,0.00006461,0.00006550,0.00006461,0.00006550,28.60,{}
2300,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759134300,2025-09-29 02:25:00-06,0.00006550,0.00006550,0.00006463,0.00006538,24.08,{}
2301,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759134600,2025-09-29 02:30:00-06,0.00006538,0.00006556,0.00006538,0.00006556,27.71,{}
2302,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759134900,2025-09-29 02:35:00-06,0.00006556,0.00006848,0.00006428,0.00006848,760.91,{}
2303,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759135200,2025-09-29 02:40:00-06,0.00006848,0.00006848,0.00006813,0.00006813,55.55,{}
2304,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759135800,2025-09-29 02:50:00-06,0.00006813,0.00007186,0.00006813,0.00007186,418.50,{}
2305,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759136100,2025-09-29 02:55:00-06,0.00007186,0.00007271,0.00007186,0.00007271,111.52,{}
2306,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759136400,2025-09-29 03:00:00-06,0.00007271,0.00007271,0.00007201,0.00007201,37.34,{}
2307,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759136700,2025-09-29 03:05:00-06,0.00007201,0.00007324,0.00007201,0.00007324,98.39,{}
2308,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759137000,2025-09-29 03:10:00-06,0.00007324,0.00007324,0.00006715,0.00006715,913.28,{}
2309,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759137300,2025-09-29 03:15:00-06,0.00006715,0.00007016,0.00006657,0.00007016,615.88,{}
2310,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759137900,2025-09-29 03:25:00-06,0.00007016,0.00007364,0.00007016,0.00007341,424.34,{}
2311,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759138200,2025-09-29 03:30:00-06,0.00007341,0.00007505,0.00007341,0.00007505,205.26,{}
2312,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759138800,2025-09-29 03:40:00-06,0.00007505,0.00007544,0.00007427,0.00007427,126.74,{}
2313,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759139400,2025-09-29 03:50:00-06,0.00007427,0.00007504,0.00007427,0.00007504,14.57,{}
2314,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759139700,2025-09-29 03:55:00-06,0.00007504,0.00007504,0.00007340,0.00007340,168.48,{}
2315,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759141200,2025-09-29 04:20:00-06,0.00007340,0.00007373,0.00007340,0.00007373,5.19,{}
2316,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759141800,2025-09-29 04:30:00-06,0.00007373,0.00007400,0.00007311,0.00007311,74.24,{}
2317,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759142100,2025-09-29 04:35:00-06,0.00007311,0.00007311,0.00007286,0.00007286,28.99,{}
2318,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759142400,2025-09-29 04:40:00-06,0.00007286,0.00007286,0.00007082,0.00007082,219.36,{}
2319,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759142700,2025-09-29 04:45:00-06,0.00007082,0.00007082,0.00007008,0.00007008,123.15,{}
2320,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759143300,2025-09-29 04:55:00-06,0.00007008,0.00007008,0.00006964,0.00006964,27.71,{}
2321,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759143600,2025-09-29 05:00:00-06,0.00006964,0.00007050,0.00006940,0.00006940,173.65,{}
2322,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759143900,2025-09-29 05:05:00-06,0.00006940,0.00006940,0.00006478,0.00006478,520.05,{}
2323,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759144500,2025-09-29 05:15:00-06,0.00006478,0.00006596,0.00006450,0.00006450,222.39,{}
2324,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759144800,2025-09-29 05:20:00-06,0.00006450,0.00006668,0.00006450,0.00006668,202.59,{}
2325,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759145100,2025-09-29 05:25:00-06,0.00006668,0.00006791,0.00006627,0.00006627,352.24,{}
2326,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759146000,2025-09-29 05:40:00-06,0.00006627,0.00006627,0.00006472,0.00006472,101.10,{}
2327,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759146300,2025-09-29 05:45:00-06,0.00006472,0.00006472,0.00006380,0.00006380,159.81,{}
2328,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759146600,2025-09-29 05:50:00-06,0.00006380,0.00006442,0.00006380,0.00006442,53.00,{}
2329,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759146900,2025-09-29 05:55:00-06,0.00006442,0.00006884,0.00006362,0.00006884,728.86,{}
2330,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759147200,2025-09-29 06:00:00-06,0.00006884,0.00007787,0.00006884,0.00007525,1584.38,{}
2331,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759147500,2025-09-29 06:05:00-06,0.00007525,0.00007715,0.00007108,0.00007197,977.40,{}
2332,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759147800,2025-09-29 06:10:00-06,0.00007197,0.00008622,0.00007197,0.00008190,2341.43,{}
2333,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759148100,2025-09-29 06:15:00-06,0.00008190,0.00008404,0.00008190,0.00008404,224.52,{}
2334,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759148400,2025-09-29 06:20:00-06,0.00008404,0.00009042,0.00008404,0.00008580,1398.93,{}
2335,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759148700,2025-09-29 06:25:00-06,0.00008580,0.00008633,0.00007912,0.00008153,1352.29,{}
2336,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759149000,2025-09-29 06:30:00-06,0.00008153,0.00008155,0.00008148,0.00008148,9.96,{}
2337,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759149300,2025-09-29 06:35:00-06,0.00008148,0.00008148,0.00007649,0.00007649,585.36,{}
2338,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759149600,2025-09-29 06:40:00-06,0.00007649,0.00008105,0.00007617,0.00008105,568.64,{}
2339,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759149900,2025-09-29 06:45:00-06,0.00008105,0.00008116,0.00008010,0.00008010,3.12,{}
2340,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759150200,2025-09-29 06:50:00-06,0.00008010,0.00008149,0.00007810,0.00007810,499.41,{}
2341,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759150500,2025-09-29 06:55:00-06,0.00007810,0.00007810,0.00007395,0.00007489,430.79,{}
2342,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759150800,2025-09-29 07:00:00-06,0.00007489,0.00007578,0.00007349,0.00007578,292.33,{}
2343,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759151100,2025-09-29 07:05:00-06,0.00007578,0.00007578,0.00007477,0.00007477,107.20,{}
2344,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759151400,2025-09-29 07:10:00-06,0.00007477,0.00007477,0.00006839,0.00007381,1603.25,{}
2345,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759151700,2025-09-29 07:15:00-06,0.00007381,0.00008094,0.00007381,0.00008094,763.31,{}
2346,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759152000,2025-09-29 07:20:00-06,0.00008094,0.00008133,0.00008094,0.00008133,17.89,{}
2347,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759152300,2025-09-29 07:25:00-06,0.00008133,0.00008157,0.00008133,0.00008157,27.60,{}
2348,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759152900,2025-09-29 07:35:00-06,0.00008157,0.00008157,0.00007706,0.00007706,467.54,{}
2349,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759153200,2025-09-29 07:40:00-06,0.00007706,0.00007821,0.00007706,0.00007821,50.27,{}
2350,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759153500,2025-09-29 07:45:00-06,0.00007821,0.00007821,0.00007684,0.00007684,119.05,{}
2351,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759153800,2025-09-29 07:50:00-06,0.00007684,0.00007684,0.00007672,0.00007672,15.17,{}
2352,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759154100,2025-09-29 07:55:00-06,0.00007672,0.00007682,0.00007367,0.00007407,464.98,{}
2353,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759154400,2025-09-29 08:00:00-06,0.00007407,0.00007415,0.00007319,0.00007319,23.08,{}
2354,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759154700,2025-09-29 08:05:00-06,0.00007319,0.00007319,0.00007314,0.00007314,20.97,{}
2355,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759155000,2025-09-29 08:10:00-06,0.00007314,0.00007424,0.00007309,0.00007309,75.48,{}
2356,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759155300,2025-09-29 08:15:00-06,0.00007309,0.00007309,0.00007259,0.00007259,48.52,{}
2357,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759155900,2025-09-29 08:25:00-06,0.00007259,0.00007696,0.00007259,0.00007696,500.59,{}
2358,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759156200,2025-09-29 08:30:00-06,0.00007696,0.00007696,0.00007606,0.00007606,26.29,{}
2359,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759156500,2025-09-29 08:35:00-06,0.00007606,0.00007669,0.00007606,0.00007669,15.36,{}
2360,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759156800,2025-09-29 08:40:00-06,0.00007669,0.00008108,0.00007669,0.00008108,555.44,{}
2361,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759157100,2025-09-29 08:45:00-06,0.00008108,0.00008253,0.00008108,0.00008253,46.31,{}
2362,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759157400,2025-09-29 08:50:00-06,0.00008253,0.00008279,0.00008253,0.00008279,54.06,{}
2363,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759157700,2025-09-29 08:55:00-06,0.00008279,0.00008279,0.00008014,0.00008014,442.29,{}
2364,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759158000,2025-09-29 09:00:00-06,0.00008014,0.00008014,0.00007596,0.00007650,380.87,{}
2365,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759158300,2025-09-29 09:05:00-06,0.00007650,0.00007650,0.00007543,0.00007543,35.28,{}
2366,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759158900,2025-09-29 09:15:00-06,0.00007543,0.00007748,0.00007543,0.00007746,215.69,{}
2367,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759159200,2025-09-29 09:20:00-06,0.00007746,0.00008049,0.00007746,0.00008049,360.89,{}
2368,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759159500,2025-09-29 09:25:00-06,0.00008049,0.00008065,0.00007943,0.00007943,68.63,{}
2369,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759160400,2025-09-29 09:40:00-06,0.00007943,0.00007943,0.00007575,0.00007575,434.24,{}
2370,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759160700,2025-09-29 09:45:00-06,0.00007575,0.00007575,0.00007037,0.00007349,1374.47,{}
2371,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759161000,2025-09-29 09:50:00-06,0.00007349,0.00007349,0.00007159,0.00007159,227.40,{}
2372,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759161300,2025-09-29 09:55:00-06,0.00007159,0.00007159,0.00007075,0.00007075,17.93,{}
2373,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759161600,2025-09-29 10:00:00-06,0.00007075,0.00007189,0.00007075,0.00007189,51.95,{}
2374,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759161900,2025-09-29 10:05:00-06,0.00007189,0.00007305,0.00007189,0.00007261,280.40,{}
2375,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759162200,2025-09-29 10:10:00-06,0.00007261,0.00007340,0.00007217,0.00007217,74.00,{}
2376,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759162500,2025-09-29 10:15:00-06,0.00007217,0.00007317,0.00007217,0.00007317,102.97,{}
2377,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759162800,2025-09-29 10:20:00-06,0.00007317,0.00007317,0.00007256,0.00007256,29.20,{}
2378,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759163100,2025-09-29 10:25:00-06,0.00007256,0.00007502,0.00007256,0.00007482,309.70,{}
2379,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759163400,2025-09-29 10:30:00-06,0.00007482,0.00007482,0.00007477,0.00007477,15.04,{}
